filepath,label
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/1bc7877c-d674-4242-bc37-a77b5e7d7dc6___Com.G_TgS_FL 8263.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/11d27524-c622-4901-9422-928fff0445c2___Com.G_TgS_FL 8003.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/812b8afb-6513-4eb3-aa8e-76270cd261df___Com.G_TgS_FL 0880.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/9f47b961-a5f0-42e9-bb2d-0ef5749116f8___Com.G_TgS_FL 8381.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/1ea4741f-c01c-486e-a4b4-c77bce536f95___Com.G_TgS_FL 9821.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f845018e-06b9-43d7-afb1-a67ec0748a79___Com.G_TgS_FL 1089.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/05c5b778-ab92-43c8-a390-93826690fc2d___Com.G_TgS_FL 9746.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/edadae08-050c-4672-aa68-f53373fbb651___Com.G_TgS_FL 8355.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/08342078-4bfb-4a33-a586-a564333a1b59___Com.G_TgS_FL 0986.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/40ddbdb5-e7fa-4e8a-b36b-5745ab45c89c___Com.G_TgS_FL 0826.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/6c7d86a8-2974-43da-b9d2-45838396c131___Com.G_TgS_FL 0998.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/33c1f00b-8acb-425a-92be-f6ee6e6fdb10___Com.G_TgS_FL 8158.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e20383b7-7f4c-4fb4-bcab-9db5df104d8b___Com.G_TgS_FL 9911.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/9283430c-730c-4436-a57a-b49471817fd5___Com.G_TgS_FL 9941.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/dd058cb8-9108-4660-a12f-568ac4d6ab48___Com.G_TgS_FL 0016.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/6733bfc5-dea6-45de-ae97-bdc9a44b1d61___Com.G_TgS_FL 0863.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/2615bf45-0d9a-4b11-8eab-25bb5b86937d___Com.G_TgS_FL 1053.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/118a4a8a-3a07-41e5-ae87-f15efaa264f0___Com.G_TgS_FL 0859.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e7969712-afe2-48f9-987b-f0596e9c722c___Com.G_TgS_FL 1087.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/802c8015-a04f-438c-b781-f53da69501ea___Com.G_TgS_FL 9906.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/cecb6799-01be-4851-affd-7d6781e1ea62___Com.G_TgS_FL 0894.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e262c75d-d82f-4168-941a-d583d08ece86___Com.G_TgS_FL 0747.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/fa98bbb6-2231-4489-ab05-1eeb55bae882___Com.G_TgS_FL 8105.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/ecda6dcf-f269-4470-bc38-522772883393___Com.G_TgS_FL 0908.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/bf0b7a23-f141-4d5d-a62a-5959b8333ec1___Com.G_TgS_FL 8039.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/1c4677d0-4d19-490a-8b7a-5894806174fb___Com.G_TgS_FL 0965.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/6c9b50d5-1210-471c-8b4d-deb3f24a9209___Com.G_TgS_FL 8116.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/6d8f062f-f709-4e70-bf98-1d6a9bad6671___Com.G_TgS_FL 9809.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/50d3e666-8d65-4f36-a9e8-59b136c28739___Com.G_TgS_FL 0689.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/db1f9298-54fe-4120-bb4b-84180b1bd01f___Com.G_TgS_FL 0910.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/bfd0d33e-8230-4571-8e53-7059a4759653___Com.G_TgS_FL 0787.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d1c4acfe-82e8-4f48-b8c7-39074dfe6f9e___Com.G_TgS_FL 9784.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/0825b4fc-d76b-446c-834e-78de8e72be38___Com.G_TgS_FL 1015.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f6f8f785-0d6e-4b6a-a206-68c65dcf9bc4___Com.G_TgS_FL 9669.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/82ba214d-1cf1-4c69-a7f2-4630a9071396___Com.G_TgS_FL 8306.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e34619bf-28f8-408c-9eda-5975feabaf43___Com.G_TgS_FL 9672.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/b61eb02b-407a-46af-8d47-e12ba2e95637___Com.G_TgS_FL 8172.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/41f2bcea-5197-46c0-9cae-73724af3a5b8___Com.G_TgS_FL 9812.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/15b9da1b-5047-4f10-97c2-b181e4842466___Com.G_TgS_FL 1007.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/613ecdcf-3895-498b-b095-76eab9dacb58___Com.G_TgS_FL 0698.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e769b3f0-9c74-4bc7-b9a4-8da25d2e833d___Com.G_TgS_FL 7979.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/ab2bb1d8-ae76-4522-8933-8137c9b3ff61___Com.G_TgS_FL 7982.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f845fbab-129e-489a-b5b4-ba7a14679972___Com.G_TgS_FL 1130.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/a903e94f-f46d-430c-9ff1-3aab78130dca___Com.G_TgS_FL 9696.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/5df31ae3-b89e-4089-8ce8-777b4ac91f6a___Com.G_TgS_FL 0837.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/560f3784-7701-42d8-8e0d-ae72591e7b56___Com.G_TgS_FL 7940.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/acf86d9a-ef45-47e1-a277-81ab00dcdea9___Com.G_TgS_FL 0685.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/51d654f9-ba95-4e86-babe-ad3373593c45___Com.G_TgS_FL 0730.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/8ba6d847-4193-43af-a999-8c7404700e83___Com.G_TgS_FL 9721.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/abc39d6e-1940-4da7-b324-6a77c19927dc___Com.G_TgS_FL 0684.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/73c2309a-22b8-44a5-99b5-f9997d60141e___Com.G_TgS_FL 0852.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e4ad9ac7-fe25-4ef0-b605-d5d7f5c6c329___Com.G_TgS_FL 7913.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/72de301a-fe75-43e7-a7d2-1ee60500b652___Com.G_TgS_FL 9939.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/a0e8952d-0818-458c-8e23-05c06f66e120___Com.G_TgS_FL 7873.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/4d1a4a12-f8e4-4ff1-bdba-362f986600e2___Com.G_TgS_FL 1064.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/83fc02cd-8d12-4c82-92fa-ec58feb5a17f___Com.G_TgS_FL 1004.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/0b0e5158-180e-487c-b4a7-1ee496473147___Com.G_TgS_FL 9932.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/ee3e7dfb-186c-4b33-8661-8c77aefaa46c___Com.G_TgS_FL 9782.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f62e640e-bf10-4630-b8d7-996ff2fd58b7___Com.G_TgS_FL 9827.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/4f72eec5-805e-462f-b32a-06c70bac3351___Com.G_TgS_FL 9711.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/2e4a4f1b-f045-42c2-9e29-6b7edcb8f2ef___Com.G_TgS_FL 0996.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e67471bf-2c4e-4957-9ef6-8ff0dfec7ced___Com.G_TgS_FL 0873.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f3feff35-a58c-4c80-b3db-b372a17351c3___Com.G_TgS_FL 0819.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f2e0f0c8-503c-4889-b39a-c5b2acbce17e___Com.G_TgS_FL 0929.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/0df45326-8aa9-49bf-a2fd-e7f454c2dfbf___Com.G_TgS_FL 9718.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/1dbc3729-aa02-46fb-9276-79a382f62026___Com.G_TgS_FL 7951.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/df938a0c-2264-42ed-9f35-41ae0dd86659___Com.G_TgS_FL 9918.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/7081bcb5-c382-4aaa-9052-400b8d642a5d___Com.G_TgS_FL 9693.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f8b0732e-d5d2-4aa9-bc30-32ec55139b9c___Com.G_TgS_FL 0713.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/b0724e2b-9a46-4907-a500-0571e072dc25___Com.G_TgS_FL 9715.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/ccafb671-37e8-4110-a0cd-a01852fd7c9c___Com.G_TgS_FL 9834.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/00854623-ba28-446d-a1d5-03c0ae3f99d9___Com.G_TgS_FL 7949.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/5294d092-ad0f-4b6c-908d-36a09d76afff___Com.G_TgS_FL 8024.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f9986a85-5598-41ef-80f2-98adb409adfe___Com.G_TgS_FL 0789.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/742c5518-9886-4d9c-98fd-ec5d18fd0275___Com.G_TgS_FL 8356.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/62009ea1-a36b-455f-84e0-f60e424d3c05___Com.G_TgS_FL 9924.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d39c9ac8-65c7-4aa8-8c06-04bb1c8ba634___Com.G_TgS_FL 0723.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d80f8b7d-7da0-4a17-bd46-92cf341ee082___Com.G_TgS_FL 1045.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/84f66c02-0aa0-40e8-997f-bda251f7979e___Com.G_TgS_FL 7987.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d5721e2d-f732-4638-8b41-32f3d5afd9ea___Com.G_TgS_FL 7903.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d43b9fb3-b824-456d-a386-b861689ae922___Com.G_TgS_FL 8286.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/42e1947e-7fb4-42f3-9199-0489ce02289c___Com.G_TgS_FL 9724.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/a22aa3d8-3856-459b-8b96-f520c3969743___Com.G_TgS_FL 0951.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e5083f71-9deb-496d-a4f2-1c0b5105917d___Com.G_TgS_FL 7957.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/62b9fcc7-a7fe-474c-b036-8a3359465a0e___Com.G_TgS_FL 8106.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/f42d69f6-2f43-4f5f-9363-a8c8d3264336___Com.G_TgS_FL 7988.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d2bcbc9a-d546-414a-982d-209feea36d0b___Com.G_TgS_FL 8091.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e24a0993-be2f-475d-95b0-71c3fac986e2___Com.G_TgS_FL 8402.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/743a5697-c7ed-4fa1-8b88-717d614175aa___Com.G_TgS_FL 8072.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/dc5a8cae-e762-467c-b23f-93c8c60c10b5___Com.G_TgS_FL 9954.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/96c75932-74b2-4571-b668-f50f1526950d___Com.G_TgS_FL 0726.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/71e6574c-3c0b-4091-aa23-27abd39a8849___Com.G_TgS_FL 9770.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/5b500ab1-adff-4111-b567-a004229eda28___Com.G_TgS_FL 0809.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/10bbf909-db34-43f1-9a05-eaca805eace2___Com.G_TgS_FL 7997.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/48441a2c-514b-4cc4-a4ff-fe22e330e7c9___Com.G_TgS_FL 9900.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/bc3558d7-913d-4364-a13c-71830f43f504___Com.G_TgS_FL 8373.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/64d22974-a348-47f8-811b-f68c58963c36___Com.G_TgS_FL 7887.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d6412b9a-8a7e-458b-bf28-d3b56d3d8972___Com.G_TgS_FL 0731.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/9f1ddd8c-a80d-4869-8cea-09b78bd16eb4___Com.G_TgS_FL 9987.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/294342db-c137-4644-9b1e-fb4bf61d7508___Com.G_TgS_FL 8288.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/0a3b6099-c254-4bc3-8360-53a9f558a0c4___Com.G_TgS_FL 8259.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/371b7ff8-6031-437b-b0c5-5fc10e2317d1___Com.G_TgS_FL 9944.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/1a3fba97-a09e-48f3-b74e-fe060a03f39b___Com.G_TgS_FL 0856.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/2cd822da-0f2b-48a2-9216-6da7fd957874___Com.G_TgS_FL 0761.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/69cc6a36-f4c0-4c05-a0ab-cd3bb3ab2b50___Com.G_TgS_FL 8216.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/23b6e2a4-c231-4270-994e-6a5e58edddc7___Com.G_TgS_FL 8279.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e472ae89-ddc8-4db3-a752-3faeea3c0933___Com.G_TgS_FL 8260.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/dcd437ad-8f31-43c0-9b58-ebac939d18d8___Com.G_TgS_FL 8407.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d8a564f9-8139-4119-9a1a-c89e0cfa4e83___Com.G_TgS_FL 8311.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/edfd6f89-1cb0-417a-8126-49c00831747e___Com.G_TgS_FL 0672.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/ae76de40-45a1-4bb2-b3cf-dc1ac5c3ef8c___Com.G_TgS_FL 8319.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/6f37e2ac-cd3a-420e-8525-7225500c8e34___Com.G_TgS_FL 0802.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/356ce2f5-2a94-4d0c-8b3b-7968e62d5393___Com.G_TgS_FL 8230.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/d7568e5a-2ce8-4851-85db-bcf229d1ab5f___Com.G_TgS_FL 9961.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/bb4a96a1-3f00-4c1c-aa56-c88620a64aa4___Com.G_TgS_FL 7938.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/0044d10f-7062-4655-8abd-9fffc5b2f152___Com.G_TgS_FL 7908.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/11c87e02-aabb-4e93-a320-bae6cd4b0fb8___Com.G_TgS_FL 9842.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/a489da29-b369-4bae-a001-f9fe8f2348cc___Com.G_TgS_FL 0735.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/1f2808be-4fd7-4711-b2dd-5dcc765ef22f___Com.G_TgS_FL 8307.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e0fd3533-d5af-4090-a0d2-0507791d3926___Com.G_TgS_FL 8020.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/aa2456d1-7f6b-4091-9b43-b921735fced4___Com.G_TgS_FL 0733.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e1b0584e-fa68-446c-85e1-1658252585db___Com.G_TgS_FL 1125.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/46c90298-e5c6-4f6a-be7f-c53cf5e18163___Com.G_TgS_FL 8391.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/4a144d06-1caf-4e45-84f5-c4b5196ed52f___Com.G_TgS_FL 8167.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/ae469f42-3e92-4082-a652-fa220d0beac6___Com.G_TgS_FL 0904.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/b76a19d9-8059-4b55-9a0f-e5f8f2cfb3cb___Com.G_TgS_FL 9964.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/4877b5f3-e026-4de3-a167-42350a40f28b___Com.G_TgS_FL 9826.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/b3ce350d-9052-44d2-82cd-af671d1d4141___Com.G_TgS_FL 0772.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/c60f807c-c094-4fd0-bd34-ccc329d146e9___Com.G_TgS_FL 0675.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/69d9e422-5de3-4d1b-8b1b-1fc6455a35d3___Com.G_TgS_FL 8284.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/a4d3047a-8db1-42b6-9fe0-943a65159116___Com.G_TgS_FL 9975.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/e475a5f4-8166-4b18-9f29-8a7ccb541bbb___Com.G_TgS_FL 9878.JPG,Tomato__Target_Spot
/Users/ashishrathore/FarmAI-Assistant/data/raw/plantvillage/color/Tomato__Target_Spot/bf115a26-e23a-4807-a829-bdb17368c2d0___Com.G_TgS_FL 0700.JPG,Tomato__Target_Spot
